2024-10-11 18:31:04,551 - CUDA is available! Using GPU: NVIDIA GeForce RTX 4060 Laptop GPU
2024-10-11 18:31:09,844 - Step 1: Action: sell, Net Worth: 10000.0, Balance: 10000, Crypto Held: 0.0
2024-10-11 18:31:09,861 - Step 15: Action: buy, Net Worth: 9998.914659260256, Balance: 9699.223379529705, Crypto Held: 0.12457808896994599
2024-10-11 18:31:09,877 - Step 16: Action: hold, Net Worth: 9998.958261591395, Balance: 9699.223379529705, Crypto Held: 0.12457808896994599
2024-10-11 18:31:09,877 - Step 17: Action: sell, Net Worth: 9998.616212515633, Balance: 9998.616212515633, Crypto Held: 0.0
2024-10-11 18:31:09,877 - Step 18: Action: sell, Net Worth: 9998.616212515633, Balance: 9998.616212515633, Crypto Held: 0.0
2024-10-11 18:31:09,877 - Step 19: Action: hold, Net Worth: 9998.616212515633, Balance: 9998.616212515633, Crypto Held: 0.0
2024-10-11 18:31:09,877 - Step 20: Action: sell, Net Worth: 9998.616212515633, Balance: 9998.616212515633, Crypto Held: 0.0
2024-10-11 18:31:09,877 - Step 21: Action: buy, Net Worth: 9998.516212515633, Balance: 9898.616212515633, Crypto Held: 0.041489640049339034
2024-10-11 18:31:09,877 - Step 22: Action: buy, Net Worth: 9998.415382722833, Balance: 9798.616212515633, Crypto Held: 0.08297962472420956
2024-10-11 18:31:09,887 - Step 23: Action: buy, Net Worth: 9998.239871264333, Balance: 9698.616212515633, Crypto Held: 0.12448529591952304
2024-10-11 18:31:09,887 - Step 24: Action: hold, Net Worth: 9998.29091023566, Balance: 9698.616212515633, Crypto Held: 0.12448529591952304
2024-10-11 18:31:09,887 - Step 25: Action: buy, Net Worth: 9998.31539553158, Balance: 9598.616212515633, Crypto Held: 0.16596666667328813
2024-10-11 18:31:09,887 - Step 26: Action: buy, Net Worth: 9997.991340531571, Balance: 9498.616212515633, Crypto Held: 0.20747130322728155
2024-10-11 18:31:09,892 - Step 27: Action: buy, Net Worth: 9997.843622131828, Balance: 9398.616212515633, Crypto Held: 0.24897990618648347
2024-10-11 18:31:09,892 - Step 28: Action: hold, Net Worth: 9997.627009613447, Balance: 9398.616212515633, Crypto Held: 0.24897990618648347
2024-10-11 18:31:09,892 - Step 29: Action: buy, Net Worth: 9997.47970343127, Balance: 9298.616212515633, Crypto Held: 0.290506798902442
2024-10-11 18:31:09,897 - Step 30: Action: sell, Net Worth: 9996.780839940355, Balance: 9996.780839940355, Crypto Held: 0.0
2024-10-11 18:31:09,897 - Step 31: Action: hold, Net Worth: 9996.780839940355, Balance: 9996.780839940355, Crypto Held: 0.0
2024-10-11 18:31:09,897 - Step 32: Action: sell, Net Worth: 9996.780839940355, Balance: 9996.780839940355, Crypto Held: 0.0
2024-10-11 18:31:09,897 - Step 33: Action: hold, Net Worth: 9996.780839940355, Balance: 9996.780839940355, Crypto Held: 0.0
2024-10-11 18:31:09,897 - Step 34: Action: sell, Net Worth: 9996.780839940355, Balance: 9996.780839940355, Crypto Held: 0.0
2024-10-11 18:31:09,897 - Step 35: Action: hold, Net Worth: 9996.780839940355, Balance: 9996.780839940355, Crypto Held: 0.0
2024-10-11 18:31:09,897 - Step 36: Action: hold, Net Worth: 9996.780839940355, Balance: 9996.780839940355, Crypto Held: 0.0
2024-10-11 18:31:09,897 - Step 37: Action: buy, Net Worth: 9996.680839940354, Balance: 9896.780839940355, Crypto Held: 0.04150532630914198
2024-10-11 18:31:09,908 - Step 38: Action: hold, Net Worth: 9996.60114971384, Balance: 9896.780839940355, Crypto Held: 0.04150532630914198
2024-10-11 18:31:09,908 - Step 39: Action: buy, Net Worth: 9996.515261524786, Balance: 9796.780839940355, Crypto Held: 0.08303791629642028
2024-10-11 18:31:09,908 - Step 40: Action: sell, Net Worth: 9996.27570876158, Balance: 9996.27570876158, Crypto Held: 0.0
2024-10-11 18:31:09,908 - Step 41: Action: hold, Net Worth: 9996.27570876158, Balance: 9996.27570876158, Crypto Held: 0.0
2024-10-11 18:31:09,908 - Step 42: Action: buy, Net Worth: 9996.175708761579, Balance: 9896.27570876158, Crypto Held: 0.041552283503868234
2024-10-11 18:31:09,908 - Step 43: Action: sell, Net Worth: 9996.056713825217, Balance: 9996.056713825217, Crypto Held: 0.0
2024-10-11 18:31:09,908 - Step 44: Action: sell, Net Worth: 9996.056713825217, Balance: 9996.056713825217, Crypto Held: 0.0
2024-10-11 18:31:09,918 - Step 45: Action: buy, Net Worth: 9995.956713825217, Balance: 9896.056713825217, Crypto Held: 0.041568536071835756
2024-10-11 18:31:09,918 - Step 46: Action: buy, Net Worth: 9995.883317688304, Balance: 9796.056713825217, Crypto Held: 0.08312600518452763
2024-10-11 18:31:09,918 - Step 47: Action: hold, Net Worth: 9995.879992648095, Balance: 9796.056713825217, Crypto Held: 0.08312600518452763
2024-10-11 18:31:09,918 - Step 48: Action: buy, Net Worth: 9995.716816884156, Balance: 9696.056713825217, Crypto Held: 0.12469730891720626
2024-10-11 18:31:09,923 - Step 49: Action: hold, Net Worth: 9995.72554569578, Balance: 9696.056713825217, Crypto Held: 0.12469730891720626
2024-10-11 18:31:09,923 - Step 50: Action: sell, Net Worth: 9995.587821259, Balance: 9995.587821259, Crypto Held: 0.0
2024-10-11 18:31:09,923 - Step 51: Action: sell, Net Worth: 9995.587821259, Balance: 9995.587821259, Crypto Held: 0.0
2024-10-11 18:31:09,928 - Step 52: Action: sell, Net Worth: 9995.587821259, Balance: 9995.587821259, Crypto Held: 0.0
2024-10-11 18:31:09,928 - Step 53: Action: sell, Net Worth: 9995.587821259, Balance: 9995.587821259, Crypto Held: 0.0
2024-10-11 18:31:09,928 - Step 54: Action: hold, Net Worth: 9995.587821259, Balance: 9995.587821259, Crypto Held: 0.0
2024-10-11 18:31:09,928 - Step 55: Action: buy, Net Worth: 9995.487821259, Balance: 9895.587821259, Crypto Held: 0.04150981027648277
2024-10-11 18:31:09,928 - Step 56: Action: hold, Net Worth: 9995.500689300185, Balance: 9895.587821259, Crypto Held: 0.04150981027648277
2024-10-11 18:31:09,928 - Step 57: Action: sell, Net Worth: 9995.390409357027, Balance: 9995.390409357027, Crypto Held: 0.0
2024-10-11 18:31:09,928 - Step 58: Action: hold, Net Worth: 9995.390409357027, Balance: 9995.390409357027, Crypto Held: 0.0
2024-10-11 18:31:09,928 - Step 59: Action: sell, Net Worth: 9995.390409357027, Balance: 9995.390409357027, Crypto Held: 0.0
2024-10-11 18:31:09,938 - Step 60: Action: hold, Net Worth: 9995.390409357027, Balance: 9995.390409357027, Crypto Held: 0.0
2024-10-11 18:31:09,939 - Step 61: Action: buy, Net Worth: 9995.290409357027, Balance: 9895.390409357027, Crypto Held: 0.04150411925267659
2024-10-11 18:31:09,939 - Step 62: Action: buy, Net Worth: 9995.23523380582, Balance: 9795.390409357027, Crypto Held: 0.08298962424214948
2024-10-11 18:31:09,939 - Step 63: Action: buy, Net Worth: 9995.589187050424, Balance: 9695.390409357027, Crypto Held: 0.12438110729194356
2024-10-11 18:31:09,939 - Step 64: Action: buy, Net Worth: 9995.791433141145, Balance: 9595.390409357027, Crypto Held: 0.165730958490427
2024-10-11 18:31:09,939 - Step 65: Action: buy, Net Worth: 9995.268819196994, Balance: 9495.390409357027, Crypto Held: 0.20712449960635376
2024-10-11 18:31:09,939 - Step 66: Action: sell, Net Worth: 9995.073109328561, Balance: 9995.073109328561, Crypto Held: 0.0
2024-10-11 18:31:09,948 - Step 67: Action: sell, Net Worth: 9995.073109328561, Balance: 9995.073109328561, Crypto Held: 0.0
2024-10-11 18:31:09,948 - Step 68: Action: hold, Net Worth: 9995.073109328561, Balance: 9995.073109328561, Crypto Held: 0.0
2024-10-11 18:31:09,948 - Step 69: Action: buy, Net Worth: 9994.97310932856, Balance: 9895.073109328561, Crypto Held: 0.04144127700527661
2024-10-11 18:31:09,948 - Step 70: Action: buy, Net Worth: 9994.907505588475, Balance: 9795.073109328561, Crypto Held: 0.0828682904037431
2024-10-11 18:31:09,948 - Step 71: Action: hold, Net Worth: 9994.94313895335, Balance: 9795.073109328561, Crypto Held: 0.0828682904037431
2024-10-11 18:31:09,955 - Step 72: Action: hold, Net Worth: 9994.891760613298, Balance: 9795.073109328561, Crypto Held: 0.0828682904037431
2024-10-11 18:31:09,955 - Step 73: Action: buy, Net Worth: 9994.801704808147, Balance: 9695.073109328561, Crypto Held: 0.12429650637786602
2024-10-11 18:31:09,959 - Step 74: Action: sell, Net Worth: 9994.503217934767, Balance: 9994.503217934767, Crypto Held: 0.0
2024-10-11 18:31:09,959 - Step 75: Action: sell, Net Worth: 9994.503217934767, Balance: 9994.503217934767, Crypto Held: 0.0
2024-10-11 18:31:09,959 - Step 76: Action: hold, Net Worth: 9994.503217934767, Balance: 9994.503217934767, Crypto Held: 0.0
2024-10-11 18:31:09,959 - Step 77: Action: buy, Net Worth: 9994.403217934767, Balance: 9894.503217934767, Crypto Held: 0.04141808216451976
2024-10-11 18:31:09,959 - Step 78: Action: buy, Net Worth: 9994.287479063545, Balance: 9794.503217934767, Crypto Held: 0.08284269062111099
2024-10-11 18:31:09,959 - Step 79: Action: sell, Net Worth: 9994.07114283283, Balance: 9994.07114283283, Crypto Held: 0.0
2024-10-11 18:31:09,959 - Step 80: Action: hold, Net Worth: 9994.07114283283, Balance: 9994.07114283283, Crypto Held: 0.0
2024-10-11 18:31:09,969 - Step 81: Action: buy, Net Worth: 9993.97114283283, Balance: 9894.07114283283, Crypto Held: 0.04140400611734865
2024-10-11 18:31:09,969 - Step 82: Action: sell, Net Worth: 9993.87827447519, Balance: 9993.87827447519, Crypto Held: 0.0
2024-10-11 18:31:09,971 - Step 83: Action: sell, Net Worth: 9993.87827447519, Balance: 9993.87827447519, Crypto Held: 0.0
2024-10-11 18:31:09,971 - Step 84: Action: buy, Net Worth: 9993.77827447519, Balance: 9893.87827447519, Crypto Held: 0.041410356319742665
2024-10-11 18:31:09,971 - Step 85: Action: sell, Net Worth: 9993.652312039232, Balance: 9993.652312039232, Crypto Held: 0.0
2024-10-11 18:31:09,971 - Step 86: Action: sell, Net Worth: 9993.652312039232, Balance: 9993.652312039232, Crypto Held: 0.0
2024-10-11 18:31:09,971 - Step 87: Action: sell, Net Worth: 9993.652312039232, Balance: 9993.652312039232, Crypto Held: 0.0
2024-10-11 18:31:09,979 - Step 88: Action: buy, Net Worth: 9993.552312039232, Balance: 9893.652312039232, Crypto Held: 0.04142855957999154
2024-10-11 18:31:09,979 - Step 89: Action: buy, Net Worth: 9993.480069174151, Balance: 9793.652312039232, Crypto Held: 0.0828456114653173
2024-10-11 18:31:09,979 - Step 90: Action: sell, Net Worth: 9993.24382580004, Balance: 9993.24382580004, Crypto Held: 0.0
2024-10-11 18:31:09,979 - Step 91: Action: buy, Net Worth: 9993.14382580004, Balance: 9893.24382580004, Crypto Held: 0.04141293128106489
2024-10-11 18:31:09,979 - Step 92: Action: sell, Net Worth: 9993.082815027288, Balance: 9993.082815027288, Crypto Held: 0.0
2024-10-11 18:31:09,979 - Step 93: Action: hold, Net Worth: 9993.082815027288, Balance: 9993.082815027288, Crypto Held: 0.0
2024-10-11 18:31:09,979 - Step 94: Action: hold, Net Worth: 9993.082815027288, Balance: 9993.082815027288, Crypto Held: 0.0
2024-10-11 18:31:09,987 - Step 95: Action: hold, Net Worth: 9993.082815027288, Balance: 9993.082815027288, Crypto Held: 0.0
2024-10-11 18:31:09,989 - Step 96: Action: hold, Net Worth: 9993.082815027288, Balance: 9993.082815027288, Crypto Held: 0.0
2024-10-11 18:31:09,989 - Step 97: Action: sell, Net Worth: 9993.082815027288, Balance: 9993.082815027288, Crypto Held: 0.0
2024-10-11 18:31:09,989 - Step 98: Action: hold, Net Worth: 9993.082815027288, Balance: 9993.082815027288, Crypto Held: 0.0
2024-10-11 18:31:09,989 - Step 99: Action: hold, Net Worth: 9993.082815027288, Balance: 9993.082815027288, Crypto Held: 0.0
2024-10-11 18:31:09,989 - Step 100: Action: sell, Net Worth: 9993.082815027288, Balance: 9993.082815027288, Crypto Held: 0.0
2024-10-11 18:31:09,989 - Step 101: Action: sell, Net Worth: 9993.082815027288, Balance: 9993.082815027288, Crypto Held: 0.0
2024-10-11 18:31:09,989 - Step 102: Action: sell, Net Worth: 9993.082815027288, Balance: 9993.082815027288, Crypto Held: 0.0
2024-10-11 18:31:09,999 - Step 103: Action: hold, Net Worth: 9993.082815027288, Balance: 9993.082815027288, Crypto Held: 0.0
2024-10-11 18:31:09,999 - Step 104: Action: buy, Net Worth: 9992.982815027288, Balance: 9893.082815027288, Crypto Held: 0.041335650446871895
2024-10-11 18:31:09,999 - Step 105: Action: sell, Net Worth: 9992.76894271845, Balance: 9992.76894271845, Crypto Held: 0.0
2024-10-11 18:31:10,003 - Step 106: Action: buy, Net Worth: 9992.66894271845, Balance: 9892.76894271845, Crypto Held: 0.041368172595138517
2024-10-11 18:31:10,003 - Step 107: Action: hold, Net Worth: 9992.71403402658, Balance: 9892.76894271845, Crypto Held: 0.041368172595138517
2024-10-11 18:31:10,003 - Step 108: Action: hold, Net Worth: 9992.664805901191, Balance: 9892.76894271845, Crypto Held: 0.041368172595138517
2024-10-11 18:31:10,008 - Step 109: Action: buy, Net Worth: 9992.565633264643, Balance: 9792.76894271845, Crypto Held: 0.08273771566667179
2024-10-11 18:31:10,010 - Step 110: Action: buy, Net Worth: 9992.54340671737, Balance: 9692.76894271845, Crypto Held: 0.12409116137319892
2024-10-11 18:31:10,010 - Step 111: Action: buy, Net Worth: 9992.687866305274, Balance: 9592.76894271845, Crypto Held: 0.16541091171753017
2024-10-11 18:31:10,010 - Step 112: Action: buy, Net Worth: 9992.75493132611, Balance: 9492.76894271845, Crypto Held: 0.20671340805860033
2024-10-11 18:31:10,010 - Step 113: Action: buy, Net Worth: 9993.130372164644, Balance: 9392.76894271845, Crypto Held: 0.24797666682342867
2024-10-11 18:31:10,010 - Step 114: Action: sell, Net Worth: 9993.620016971887, Balance: 9993.620016971887, Crypto Held: 0.0
2024-10-11 18:31:10,010 - Step 115: Action: hold, Net Worth: 9993.620016971887, Balance: 9993.620016971887, Crypto Held: 0.0
2024-10-11 18:31:10,010 - Step 116: Action: hold, Net Worth: 9993.620016971887, Balance: 9993.620016971887, Crypto Held: 0.0
2024-10-11 18:31:10,020 - Step 117: Action: sell, Net Worth: 9993.620016971887, Balance: 9993.620016971887, Crypto Held: 0.0
2024-10-11 18:31:10,020 - Step 118: Action: buy, Net Worth: 9993.520016971886, Balance: 9893.620016971887, Crypto Held: 0.04126223617364008
2024-10-11 18:31:10,020 - Step 119: Action: hold, Net Worth: 9993.588924906297, Balance: 9893.620016971887, Crypto Held: 0.04126223617364008
2024-10-11 18:31:10,020 - Step 120: Action: sell, Net Worth: 9993.348804686975, Balance: 9993.348804686975, Crypto Held: 0.0
2024-10-11 18:31:10,020 - Step 121: Action: buy, Net Worth: 9993.248804686975, Balance: 9893.348804686975, Crypto Held: 0.04126411096287057
2024-10-11 18:31:10,020 - Step 122: Action: sell, Net Worth: 9993.14478240229, Balance: 9993.14478240229, Crypto Held: 0.0
2024-10-11 18:31:10,020 - Step 123: Action: buy, Net Worth: 9993.04478240229, Balance: 9893.14478240229, Crypto Held: 0.04127280539397145
2024-10-11 18:31:10,020 - Step 124: Action: sell, Net Worth: 9993.04507502648, Balance: 9993.04507502648, Crypto Held: 0.0
2024-10-11 18:31:10,030 - Step 125: Action: hold, Net Worth: 9993.04507502648, Balance: 9993.04507502648, Crypto Held: 0.0
2024-10-11 18:31:10,030 - Step 126: Action: sell, Net Worth: 9993.04507502648, Balance: 9993.04507502648, Crypto Held: 0.0
2024-10-11 18:31:10,030 - Step 127: Action: buy, Net Worth: 9992.94507502648, Balance: 9893.04507502648, Crypto Held: 0.04123600700062742
2024-10-11 18:31:10,035 - Step 128: Action: buy, Net Worth: 9992.7856951764, Balance: 9793.04507502648, Crypto Held: 0.0824965389682468
2024-10-11 18:31:10,035 - Step 129: Action: buy, Net Worth: 9992.566075194896, Balance: 9693.04507502648, Crypto Held: 0.1237817957096457
2024-10-11 18:31:10,035 - Step 130: Action: buy, Net Worth: 9992.385617027685, Balance: 9593.04507502648, Crypto Held: 0.16507814559183331
2024-10-11 18:31:10,039 - Step 131: Action: sell, Net Worth: 9992.07368041143, Balance: 9992.07368041143, Crypto Held: 0.0
2024-10-11 18:31:10,040 - Step 132: Action: hold, Net Worth: 9992.07368041143, Balance: 9992.07368041143, Crypto Held: 0.0
2024-10-11 18:31:10,042 - Step 133: Action: hold, Net Worth: 9992.07368041143, Balance: 9992.07368041143, Crypto Held: 0.0
2024-10-11 18:31:10,043 - Step 134: Action: hold, Net Worth: 9992.07368041143, Balance: 9992.07368041143, Crypto Held: 0.0
2024-10-11 18:31:10,044 - Step 135: Action: sell, Net Worth: 9992.07368041143, Balance: 9992.07368041143, Crypto Held: 0.0
2024-10-11 18:31:10,046 - Step 136: Action: hold, Net Worth: 9992.07368041143, Balance: 9992.07368041143, Crypto Held: 0.0
2024-10-11 18:31:10,046 - Step 137: Action: hold, Net Worth: 9992.07368041143, Balance: 9992.07368041143, Crypto Held: 0.0
2024-10-11 18:31:10,046 - Step 138: Action: buy, Net Worth: 9991.973680411429, Balance: 9892.07368041143, Crypto Held: 0.041369371757018096
2024-10-11 18:31:10,051 - Step 139: Action: hold, Net Worth: 9991.957546356443, Balance: 9892.07368041143, Crypto Held: 0.041369371757018096
2024-10-11 18:31:10,051 - Step 140: Action: sell, Net Worth: 9991.805589207494, Balance: 9991.805589207494, Crypto Held: 0.0
2024-10-11 18:31:10,051 - Step 141: Action: hold, Net Worth: 9991.805589207494, Balance: 9991.805589207494, Crypto Held: 0.0
2024-10-11 18:31:10,051 - Step 142: Action: buy, Net Worth: 9991.705589207493, Balance: 9891.805589207494, Crypto Held: 0.04139234055247795
2024-10-11 18:31:10,051 - Step 143: Action: sell, Net Worth: 9991.618094491958, Balance: 9991.618094491958, Crypto Held: 0.0
2024-10-11 18:31:10,051 - Step 144: Action: sell, Net Worth: 9991.618094491958, Balance: 9991.618094491958, Crypto Held: 0.0
2024-10-11 18:31:10,051 - Step 145: Action: sell, Net Worth: 9991.618094491958, Balance: 9991.618094491958, Crypto Held: 0.0
2024-10-11 18:31:10,051 - Step 146: Action: hold, Net Worth: 9991.618094491958, Balance: 9991.618094491958, Crypto Held: 0.0
2024-10-11 18:31:10,061 - Step 147: Action: buy, Net Worth: 9991.518094491958, Balance: 9891.618094491958, Crypto Held: 0.04141979941042088
2024-10-11 18:31:10,061 - Step 148: Action: hold, Net Worth: 9991.508982136087, Balance: 9891.618094491958, Crypto Held: 0.04141979941042088
2024-10-11 18:31:10,061 - Step 149: Action: sell, Net Worth: 9991.438056114172, Balance: 9991.438056114172, Crypto Held: 0.0
2024-10-11 18:31:10,061 - Step 150: Action: hold, Net Worth: 9991.438056114172, Balance: 9991.438056114172, Crypto Held: 0.0
2024-10-11 18:31:10,061 - Step 151: Action: sell, Net Worth: 9991.438056114172, Balance: 9991.438056114172, Crypto Held: 0.0
2024-10-11 18:31:10,061 - Step 152: Action: buy, Net Worth: 9991.338056114171, Balance: 9891.438056114172, Crypto Held: 0.0414225473000709
2024-10-11 18:31:10,061 - Step 153: Action: sell, Net Worth: 9991.222845098013, Balance: 9991.222845098013, Crypto Held: 0.0
2024-10-11 18:31:10,071 - Step 154: Action: sell, Net Worth: 9991.222845098013, Balance: 9991.222845098013, Crypto Held: 0.0
2024-10-11 18:31:10,071 - Step 155: Action: sell, Net Worth: 9991.222845098013, Balance: 9991.222845098013, Crypto Held: 0.0
2024-10-11 18:31:10,071 - Step 156: Action: hold, Net Worth: 9991.222845098013, Balance: 9991.222845098013, Crypto Held: 0.0
2024-10-11 18:31:10,071 - Step 157: Action: sell, Net Worth: 9991.222845098013, Balance: 9991.222845098013, Crypto Held: 0.0
2024-10-11 18:31:10,077 - Step 158: Action: hold, Net Worth: 9991.222845098013, Balance: 9991.222845098013, Crypto Held: 0.0
2024-10-11 18:31:10,077 - Step 159: Action: buy, Net Worth: 9991.122845098012, Balance: 9891.222845098013, Crypto Held: 0.04140606542904393
2024-10-11 18:31:10,077 - Step 160: Action: hold, Net Worth: 9991.081439032583, Balance: 9891.222845098013, Crypto Held: 0.04140606542904393
2024-10-11 18:31:10,077 - Step 161: Action: buy, Net Worth: 9991.01870449147, Balance: 9791.222845098013, Crypto Held: 0.08281384710765488
2024-10-11 18:31:10,082 - Step 162: Action: buy, Net Worth: 9991.035472015892, Balance: 9691.222845098013, Crypto Held: 0.12419744279945273
2024-10-11 18:31:10,082 - Step 163: Action: sell, Net Worth: 9990.777844292395, Balance: 9990.777844292395, Crypto Held: 0.0
2024-10-11 18:31:10,082 - Step 164: Action: sell, Net Worth: 9990.777844292395, Balance: 9990.777844292395, Crypto Held: 0.0
2024-10-11 18:31:10,082 - Step 165: Action: hold, Net Worth: 9990.777844292395, Balance: 9990.777844292395, Crypto Held: 0.0
2024-10-11 18:31:10,082 - Step 166: Action: sell, Net Worth: 9990.777844292395, Balance: 9990.777844292395, Crypto Held: 0.0
2024-10-11 18:31:10,082 - Step 167: Action: hold, Net Worth: 9990.777844292395, Balance: 9990.777844292395, Crypto Held: 0.0
2024-10-11 18:31:10,082 - Step 168: Action: buy, Net Worth: 9990.677844292395, Balance: 9890.777844292395, Crypto Held: 0.04137142762484936
2024-10-11 18:31:10,092 - Step 169: Action: hold, Net Worth: 9990.626957436418, Balance: 9890.777844292395, Crypto Held: 0.04137142762484936
2024-10-11 18:31:10,092 - Step 170: Action: buy, Net Worth: 9990.55633115003, Balance: 9790.777844292395, Crypto Held: 0.08275176637200679
2024-10-11 18:31:10,092 - Step 171: Action: buy, Net Worth: 9990.433160655446, Balance: 9690.777844292395, Crypto Held: 0.12413690500600724
2024-10-11 18:31:10,092 - Step 172: Action: hold, Net Worth: 9990.404609167295, Balance: 9690.777844292395, Crypto Held: 0.12413690500600724
2024-10-11 18:31:10,092 - Step 173: Action: sell, Net Worth: 9990.106222530101, Balance: 9990.106222530101, Crypto Held: 0.0
2024-10-11 18:31:10,092 - Step 174: Action: hold, Net Worth: 9990.106222530101, Balance: 9990.106222530101, Crypto Held: 0.0
2024-10-11 18:31:10,092 - Step 175: Action: sell, Net Worth: 9990.106222530101, Balance: 9990.106222530101, Crypto Held: 0.0
2024-10-11 18:31:10,102 - Step 176: Action: sell, Net Worth: 9990.106222530101, Balance: 9990.106222530101, Crypto Held: 0.0
2024-10-11 18:31:10,102 - Step 177: Action: sell, Net Worth: 9990.106222530101, Balance: 9990.106222530101, Crypto Held: 0.0
2024-10-11 18:31:10,102 - Step 178: Action: buy, Net Worth: 9990.0062225301, Balance: 9890.106222530101, Crypto Held: 0.041392512057278286
2024-10-11 18:31:10,102 - Step 179: Action: sell, Net Worth: 9989.886887503915, Balance: 9989.886887503915, Crypto Held: 0.0
2024-10-11 18:31:10,102 - Step 180: Action: hold, Net Worth: 9989.886887503915, Balance: 9989.886887503915, Crypto Held: 0.0
2024-10-11 18:31:10,108 - Step 181: Action: hold, Net Worth: 9989.886887503915, Balance: 9989.886887503915, Crypto Held: 0.0
2024-10-11 18:31:10,108 - Step 182: Action: buy, Net Worth: 9989.786887503915, Balance: 9889.886887503915, Crypto Held: 0.0414160216573871
2024-10-11 18:31:10,108 - Step 183: Action: buy, Net Worth: 9989.707181354528, Balance: 9789.886887503915, Crypto Held: 0.08282363170463902
2024-10-11 18:31:10,113 - Step 184: Action: sell, Net Worth: 9989.553695913197, Balance: 9989.553695913197, Crypto Held: 0.0
2024-10-11 18:31:10,113 - Step 185: Action: hold, Net Worth: 9989.553695913197, Balance: 9989.553695913197, Crypto Held: 0.0
2024-10-11 18:31:10,113 - Step 186: Action: sell, Net Worth: 9989.553695913197, Balance: 9989.553695913197, Crypto Held: 0.0
2024-10-11 18:31:10,113 - Step 187: Action: hold, Net Worth: 9989.553695913197, Balance: 9989.553695913197, Crypto Held: 0.0
2024-10-11 18:31:10,113 - Step 188: Action: sell, Net Worth: 9989.553695913197, Balance: 9989.553695913197, Crypto Held: 0.0
2024-10-11 18:31:10,113 - Step 189: Action: buy, Net Worth: 9989.453695913196, Balance: 9889.553695913197, Crypto Held: 0.04137896755541012
2024-10-11 18:31:10,113 - Step 190: Action: sell, Net Worth: 9989.379425218121, Balance: 9989.379425218121, Crypto Held: 0.0
2024-10-11 18:31:10,123 - Step 191: Action: sell, Net Worth: 9989.379425218121, Balance: 9989.379425218121, Crypto Held: 0.0
2024-10-11 18:31:10,124 - Step 192: Action: hold, Net Worth: 9989.379425218121, Balance: 9989.379425218121, Crypto Held: 0.0
2024-10-11 18:31:10,124 - Step 193: Action: sell, Net Worth: 9989.379425218121, Balance: 9989.379425218121, Crypto Held: 0.0
2024-10-11 18:31:10,124 - Step 194: Action: buy, Net Worth: 9989.279425218121, Balance: 9889.379425218121, Crypto Held: 0.041351905126560014
2024-10-11 18:31:10,124 - Step 195: Action: buy, Net Worth: 9989.145103136867, Balance: 9789.379425218121, Crypto Held: 0.08271802217735048
2024-10-11 18:31:10,124 - Step 196: Action: sell, Net Worth: 9989.022188291812, Balance: 9989.022188291812, Crypto Held: 0.0
2024-10-11 18:31:10,124 - Step 197: Action: sell, Net Worth: 9989.022188291812, Balance: 9989.022188291812, Crypto Held: 0.0
2024-10-11 18:31:10,133 - Step 198: Action: hold, Net Worth: 9989.022188291812, Balance: 9989.022188291812, Crypto Held: 0.0
2024-10-11 18:31:10,133 - Step 199: Action: buy, Net Worth: 9988.922188291812, Balance: 9889.022188291812, Crypto Held: 0.04132556186631037
2024-10-11 18:31:10,133 - Step 200: Action: hold, Net Worth: 9989.070960314531, Balance: 9889.022188291812, Crypto Held: 0.04132556186631037
2024-10-11 18:31:10,133 - Step 201: Action: sell, Net Worth: 9988.940361207642, Balance: 9988.940361207642, Crypto Held: 0.0
